filepath,label
data\processed\speed_limit_sign\speed_limit_sign_0cd2694533a0_aug3.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_45a321b5ade7.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_45a321b5ade7_aug1.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_45a321b5ade7_aug2.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_45a321b5ade7_aug3.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_69f2996b6124.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_69f2996b6124_aug1.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_69f2996b6124_aug2.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_69f2996b6124_aug3.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_bb6d54705873.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_bb6d54705873_aug1.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_bb6d54705873_aug2.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_bb6d54705873_aug3.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_191300bc0410.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_191300bc0410_aug1.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_191300bc0410_aug2.png,speed_limit_sign
data\processed\speed_limit_sign\speed_limit_sign_191300bc0410_aug3.png,speed_limit_sign
data\processed\apple\apple_1190b4cdaebe.png,apple
data\processed\apple\apple_1190b4cdaebe_aug1.png,apple
data\processed\apple\apple_1190b4cdaebe_aug2.png,apple
data\processed\apple\apple_1190b4cdaebe_aug3.png,apple
data\processed\apple\apple_6b8f68fdfe9b.png,apple
data\processed\apple\apple_6b8f68fdfe9b_aug1.png,apple
data\processed\apple\apple_6b8f68fdfe9b_aug2.png,apple
data\processed\apple\apple_6b8f68fdfe9b_aug3.png,apple
data\processed\apple\apple_f9c567f746e2.png,apple
data\processed\apple\apple_f9c567f746e2_aug1.png,apple
data\processed\apple\apple_f9c567f746e2_aug2.png,apple
data\processed\apple\apple_f9c567f746e2_aug3.png,apple
data\processed\apple\apple_739cf3657013.png,apple
data\processed\apple\apple_739cf3657013_aug1.png,apple
data\processed\apple\apple_739cf3657013_aug2.png,apple
data\processed\apple\apple_739cf3657013_aug3.png,apple
data\processed\apple\apple_43128b44c7d4.png,apple
data\processed\apple\apple_43128b44c7d4_aug1.png,apple
data\processed\apple\apple_43128b44c7d4_aug2.png,apple
data\processed\apple\apple_43128b44c7d4_aug3.png,apple
data\processed\apple\apple_c7b5fcdcc50a.png,apple
data\processed\apple\apple_c7b5fcdcc50a_aug1.png,apple
data\processed\apple\apple_c7b5fcdcc50a_aug2.png,apple
data\processed\apple\apple_c7b5fcdcc50a_aug3.png,apple
data\processed\apple\apple_c2ad25c0ea41.png,apple
data\processed\apple\apple_c2ad25c0ea41_aug1.png,apple
data\processed\apple\apple_c2ad25c0ea41_aug2.png,apple
data\processed\apple\apple_c2ad25c0ea41_aug3.png,apple
data\processed\apple\apple_ff92eb484733.png,apple
data\processed\apple\apple_ff92eb484733_aug1.png,apple
data\processed\apple\apple_ff92eb484733_aug2.png,apple
data\processed\apple\apple_ff92eb484733_aug3.png,apple
data\processed\apple\apple_db8d8c975c36.png,apple
data\processed\apple\apple_db8d8c975c36_aug1.png,apple
data\processed\apple\apple_db8d8c975c36_aug2.png,apple
data\processed\apple\apple_db8d8c975c36_aug3.png,apple
data\processed\apple\apple_c67b4bdd77a5.png,apple
data\processed\apple\apple_c67b4bdd77a5_aug1.png,apple
data\processed\apple\apple_c67b4bdd77a5_aug2.png,apple
data\processed\apple\apple_c67b4bdd77a5_aug3.png,apple
data\processed\apple\apple_1f7b176474a0.png,apple
data\processed\apple\apple_1f7b176474a0_aug1.png,apple
data\processed\apple\apple_1f7b176474a0_aug2.png,apple
data\processed\apple\apple_1f7b176474a0_aug3.png,apple
data\processed\apple\apple_8701b4f44780.png,apple
data\processed\apple\apple_8701b4f44780_aug1.png,apple
data\processed\apple\apple_8701b4f44780_aug2.png,apple
data\processed\apple\apple_8701b4f44780_aug3.png,apple
data\processed\apple\apple_9befc9b3d20c.png,apple
data\processed\apple\apple_9befc9b3d20c_aug1.png,apple
data\processed\apple\apple_9befc9b3d20c_aug2.png,apple
data\processed\apple\apple_9befc9b3d20c_aug3.png,apple
data\processed\apple\apple_f50abf823806.png,apple
data\processed\apple\apple_f50abf823806_aug1.png,apple
data\processed\apple\apple_f50abf823806_aug2.png,apple
data\processed\apple\apple_f50abf823806_aug3.png,apple
data\processed\apple\apple_5a7ce78fb915.png,apple
data\processed\apple\apple_5a7ce78fb915_aug1.png,apple
data\processed\apple\apple_5a7ce78fb915_aug2.png,apple
data\processed\apple\apple_5a7ce78fb915_aug3.png,apple
data\processed\apple\apple_a7dccd57c79e.png,apple
data\processed\apple\apple_a7dccd57c79e_aug1.png,apple
data\processed\apple\apple_a7dccd57c79e_aug2.png,apple
data\processed\apple\apple_a7dccd57c79e_aug3.png,apple
data\processed\apple\apple_00af13809476.png,apple
data\processed\apple\apple_00af13809476_aug1.png,apple
data\processed\apple\apple_00af13809476_aug2.png,apple
data\processed\apple\apple_00af13809476_aug3.png,apple
data\processed\apple\apple_284ab405a896.png,apple
data\processed\apple\apple_284ab405a896_aug1.png,apple
data\processed\apple\apple_284ab405a896_aug2.png,apple
data\processed\apple\apple_284ab405a896_aug3.png,apple
data\processed\apple\apple_d79141bef5b0.png,apple
data\processed\apple\apple_d79141bef5b0_aug1.png,apple
data\processed\apple\apple_d79141bef5b0_aug2.png,apple
data\processed\apple\apple_d79141bef5b0_aug3.png,apple
data\processed\apple\apple_5689fff33121.png,apple
data\processed\apple\apple_5689fff33121_aug1.png,apple
data\processed\apple\apple_5689fff33121_aug2.png,apple
data\processed\apple\apple_5689fff33121_aug3.png,apple
data\processed\apple\apple_1c5be7a69002.png,apple
data\processed\apple\apple_1c5be7a69002_aug1.png,apple
data\processed\apple\apple_1c5be7a69002_aug2.png,apple
data\processed\apple\apple_1c5be7a69002_aug3.png,apple
data\processed\apple\apple_84dbbda9b7cf.png,apple
data\processed\apple\apple_84dbbda9b7cf_aug1.png,apple
data\processed\apple\apple_84dbbda9b7cf_aug2.png,apple
data\processed\apple\apple_84dbbda9b7cf_aug3.png,apple
data\processed\apple\apple_d72f7ccb4cb5.png,apple
data\processed\apple\apple_d72f7ccb4cb5_aug1.png,apple
data\processed\apple\apple_d72f7ccb4cb5_aug2.png,apple
data\processed\apple\apple_d72f7ccb4cb5_aug3.png,apple
data\processed\apple\apple_beef02e66ea3.png,apple
data\processed\apple\apple_beef02e66ea3_aug1.png,apple
data\processed\apple\apple_beef02e66ea3_aug2.png,apple
data\processed\apple\apple_beef02e66ea3_aug3.png,apple
data\processed\apple\apple_055701c374b8.png,apple
data\processed\apple\apple_055701c374b8_aug1.png,apple
data\processed\apple\apple_055701c374b8_aug2.png,apple
data\processed\apple\apple_055701c374b8_aug3.png,apple
data\processed\apple\apple_6882c919640c.png,apple
data\processed\apple\apple_6882c919640c_aug1.png,apple
data\processed\apple\apple_6882c919640c_aug2.png,apple
data\processed\apple\apple_6882c919640c_aug3.png,apple
data\processed\apple\apple_77a888c8944e.png,apple
data\processed\apple\apple_77a888c8944e_aug1.png,apple
data\processed\apple\apple_77a888c8944e_aug2.png,apple
data\processed\apple\apple_77a888c8944e_aug3.png,apple
data\processed\apple\apple_4386d1d71887.png,apple
data\processed\apple\apple_4386d1d71887_aug1.png,apple
data\processed\apple\apple_4386d1d71887_aug2.png,apple
data\processed\apple\apple_4386d1d71887_aug3.png,apple
data\processed\apple\apple_0d28a9dbebfb.png,apple
data\processed\apple\apple_0d28a9dbebfb_aug1.png,apple
data\processed\apple\apple_0d28a9dbebfb_aug2.png,apple
data\processed\apple\apple_0d28a9dbebfb_aug3.png,apple
data\processed\apple\apple_66903428fa30.png,apple
data\processed\apple\apple_66903428fa30_aug1.png,apple
data\processed\apple\apple_66903428fa30_aug2.png,apple
data\processed\apple\apple_66903428fa30_aug3.png,apple
data\processed\apple\apple_04d5bcfcd2a4.png,apple
data\processed\apple\apple_04d5bcfcd2a4_aug1.png,apple
data\processed\apple\apple_04d5bcfcd2a4_aug2.png,apple
data\processed\apple\apple_04d5bcfcd2a4_aug3.png,apple
data\processed\apple\apple_add456ff389f.png,apple
data\processed\apple\apple_add456ff389f_aug1.png,apple
data\processed\apple\apple_add456ff389f_aug2.png,apple
data\processed\apple\apple_add456ff389f_aug3.png,apple
data\processed\apple\apple_a4a7bdf8c1f7.png,apple
data\processed\apple\apple_a4a7bdf8c1f7_aug1.png,apple
data\processed\apple\apple_a4a7bdf8c1f7_aug2.png,apple
data\processed\apple\apple_a4a7bdf8c1f7_aug3.png,apple
data\processed\apple\apple_1e566f53a55e.png,apple
data\processed\apple\apple_1e566f53a55e_aug1.png,apple
data\processed\apple\apple_1e566f53a55e_aug2.png,apple
data\processed\apple\apple_1e566f53a55e_aug3.png,apple
data\processed\apple\apple_a90af5eeeac7.png,apple
data\processed\apple\apple_a90af5eeeac7_aug1.png,apple
data\processed\apple\apple_a90af5eeeac7_aug2.png,apple
data\processed\apple\apple_a90af5eeeac7_aug3.png,apple
data\processed\apple\apple_6083c7dbdd94.png,apple
data\processed\apple\apple_6083c7dbdd94_aug1.png,apple
data\processed\apple\apple_6083c7dbdd94_aug2.png,apple
data\processed\apple\apple_6083c7dbdd94_aug3.png,apple
data\processed\apple\apple_ff7090ebc23c.png,apple
data\processed\apple\apple_ff7090ebc23c_aug1.png,apple
data\processed\apple\apple_ff7090ebc23c_aug2.png,apple
data\processed\apple\apple_ff7090ebc23c_aug3.png,apple
data\processed\apple\apple_da97b8e1d5ff.png,apple
data\processed\apple\apple_da97b8e1d5ff_aug1.png,apple
data\processed\apple\apple_da97b8e1d5ff_aug2.png,apple
data\processed\apple\apple_da97b8e1d5ff_aug3.png,apple
data\processed\apple\apple_af4448ac8a22.png,apple
data\processed\apple\apple_af4448ac8a22_aug1.png,apple
data\processed\apple\apple_af4448ac8a22_aug2.png,apple
data\processed\apple\apple_af4448ac8a22_aug3.png,apple
data\processed\apple\apple_a0f21c08967e.png,apple
data\processed\apple\apple_a0f21c08967e_aug1.png,apple
data\processed\apple\apple_a0f21c08967e_aug2.png,apple
data\processed\apple\apple_a0f21c08967e_aug3.png,apple
data\processed\apple\apple_3a584d7e034e.png,apple
data\processed\apple\apple_3a584d7e034e_aug1.png,apple
data\processed\apple\apple_3a584d7e034e_aug2.png,apple
data\processed\apple\apple_3a584d7e034e_aug3.png,apple
data\processed\apple\apple_0cb61ffcac1c.png,apple
data\processed\apple\apple_0cb61ffcac1c_aug1.png,apple
data\processed\apple\apple_0cb61ffcac1c_aug2.png,apple
data\processed\apple\apple_0cb61ffcac1c_aug3.png,apple
data\processed\apple\apple_a847c9badec2.png,apple
data\processed\apple\apple_a847c9badec2_aug1.png,apple
data\processed\apple\apple_a847c9badec2_aug2.png,apple
data\processed\apple\apple_a847c9badec2_aug3.png,apple
data\processed\apple\apple_784b0e6dc91e.png,apple
data\processed\apple\apple_784b0e6dc91e_aug1.png,apple
data\processed\apple\apple_784b0e6dc91e_aug2.png,apple
data\processed\apple\apple_784b0e6dc91e_aug3.png,apple
data\processed\apple\apple_b75a269c3dad.png,apple
data\processed\apple\apple_b75a269c3dad_aug1.png,apple
data\processed\apple\apple_b75a269c3dad_aug2.png,apple
data\processed\apple\apple_b75a269c3dad_aug3.png,apple
data\processed\apple\apple_79cbf89d9c10.png,apple
data\processed\apple\apple_79cbf89d9c10_aug1.png,apple
data\processed\apple\apple_79cbf89d9c10_aug2.png,apple
data\processed\apple\apple_79cbf89d9c10_aug3.png,apple
data\processed\apple\apple_9fa4381b7f96.png,apple
data\processed\apple\apple_9fa4381b7f96_aug1.png,apple
data\processed\apple\apple_9fa4381b7f96_aug2.png,apple
data\processed\apple\apple_9fa4381b7f96_aug3.png,apple
data\processed\apple\apple_e9072c76b1e9.png,apple
data\processed\apple\apple_e9072c76b1e9_aug1.png,apple
data\processed\apple\apple_e9072c76b1e9_aug2.png,apple
data\processed\apple\apple_e9072c76b1e9_aug3.png,apple
data\processed\apple\apple_2f79c99e9683.png,apple
data\processed\apple\apple_2f79c99e9683_aug1.png,apple
data\processed\apple\apple_2f79c99e9683_aug2.png,apple
data\processed\apple\apple_2f79c99e9683_aug3.png,apple
data\processed\apple\apple_260bc0823944.png,apple
data\processed\apple\apple_260bc0823944_aug1.png,apple
data\processed\apple\apple_260bc0823944_aug2.png,apple
data\processed\apple\apple_260bc0823944_aug3.png,apple
data\processed\apple\apple_4be6a52b947b.png,apple
data\processed\apple\apple_4be6a52b947b_aug1.png,apple
data\processed\apple\apple_4be6a52b947b_aug2.png,apple
data\processed\apple\apple_4be6a52b947b_aug3.png,apple
data\processed\apple\apple_e6e149a0784d.png,apple
data\processed\apple\apple_e6e149a0784d_aug1.png,apple
data\processed\apple\apple_e6e149a0784d_aug2.png,apple
data\processed\apple\apple_e6e149a0784d_aug3.png,apple
data\processed\apple\apple_4abc9d6aca2e.png,apple
data\processed\apple\apple_4abc9d6aca2e_aug1.png,apple
data\processed\apple\apple_4abc9d6aca2e_aug2.png,apple
data\processed\apple\apple_4abc9d6aca2e_aug3.png,apple
data\processed\apple\apple_64f75234ff7e.png,apple
data\processed\apple\apple_64f75234ff7e_aug1.png,apple
data\processed\apple\apple_64f75234ff7e_aug2.png,apple
data\processed\apple\apple_64f75234ff7e_aug3.png,apple
data\processed\apple\apple_f639b8e08a0e.png,apple
data\processed\apple\apple_f639b8e08a0e_aug1.png,apple
data\processed\apple\apple_f639b8e08a0e_aug2.png,apple
data\processed\apple\apple_f639b8e08a0e_aug3.png,apple
data\processed\apple\apple_ac1323f25b86.png,apple
data\processed\apple\apple_ac1323f25b86_aug1.png,apple
data\processed\apple\apple_ac1323f25b86_aug2.png,apple
data\processed\apple\apple_ac1323f25b86_aug3.png,apple
data\processed\apple\apple_b826d01bdc6d.png,apple
data\processed\apple\apple_b826d01bdc6d_aug1.png,apple
data\processed\apple\apple_b826d01bdc6d_aug2.png,apple
data\processed\apple\apple_b826d01bdc6d_aug3.png,apple
data\processed\apple\apple_9054fc42619e.png,apple
data\processed\apple\apple_9054fc42619e_aug1.png,apple
data\processed\apple\apple_9054fc42619e_aug2.png,apple
data\processed\apple\apple_9054fc42619e_aug3.png,apple
data\processed\apple\apple_d2204df30f67.png,apple
data\processed\apple\apple_d2204df30f67_aug1.png,apple
data\processed\apple\apple_d2204df30f67_aug2.png,apple
data\processed\apple\apple_d2204df30f67_aug3.png,apple
data\processed\apple\apple_e3d88c2d0f7b.png,apple
data\processed\apple\apple_e3d88c2d0f7b_aug1.png,apple
data\processed\apple\apple_e3d88c2d0f7b_aug2.png,apple
data\processed\apple\apple_e3d88c2d0f7b_aug3.png,apple
data\processed\apple\apple_250563fb8523.png,apple
data\processed\apple\apple_250563fb8523_aug1.png,apple
data\processed\apple\apple_250563fb8523_aug2.png,apple
data\processed\apple\apple_250563fb8523_aug3.png,apple
data\processed\apple\apple_0f507c9c7cca.png,apple
data\processed\apple\apple_0f507c9c7cca_aug1.png,apple
data\processed\apple\apple_0f507c9c7cca_aug2.png,apple
data\processed\apple\apple_0f507c9c7cca_aug3.png,apple
data\processed\apple\apple_0a81186f55ab.png,apple
data\processed\apple\apple_0a81186f55ab_aug1.png,apple
data\processed\apple\apple_0a81186f55ab_aug2.png,apple
data\processed\apple\apple_0a81186f55ab_aug3.png,apple
data\processed\apple\apple_1d2d4e46f1b2.png,apple
data\processed\apple\apple_1d2d4e46f1b2_aug1.png,apple
data\processed\apple\apple_1d2d4e46f1b2_aug2.png,apple
data\processed\apple\apple_1d2d4e46f1b2_aug3.png,apple
data\processed\apple\apple_67425c480c54.png,apple
data\processed\apple\apple_67425c480c54_aug1.png,apple
data\processed\apple\apple_67425c480c54_aug2.png,apple
data\processed\apple\apple_67425c480c54_aug3.png,apple
data\processed\apple\apple_0314bfa94f58.png,apple
data\processed\apple\apple_0314bfa94f58_aug1.png,apple
data\processed\apple\apple_0314bfa94f58_aug2.png,apple
data\processed\apple\apple_0314bfa94f58_aug3.png,apple
data\processed\apple\apple_abe462854979.png,apple
data\processed\apple\apple_abe462854979_aug1.png,apple
data\processed\apple\apple_abe462854979_aug2.png,apple
data\processed\apple\apple_abe462854979_aug3.png,apple
data\processed\apple\apple_ec665c452369.png,apple
data\processed\apple\apple_ec665c452369_aug1.png,apple
data\processed\apple\apple_ec665c452369_aug2.png,apple
data\processed\apple\apple_ec665c452369_aug3.png,apple
data\processed\apple\apple_3600d45be3d1.png,apple
data\processed\apple\apple_3600d45be3d1_aug1.png,apple
data\processed\apple\apple_3600d45be3d1_aug2.png,apple
data\processed\apple\apple_3600d45be3d1_aug3.png,apple
data\processed\apple\apple_7857e2063344.png,apple
data\processed\apple\apple_7857e2063344_aug1.png,apple
data\processed\apple\apple_7857e2063344_aug2.png,apple
data\processed\apple\apple_7857e2063344_aug3.png,apple
data\processed\apple\apple_580b587105be.png,apple
data\processed\apple\apple_580b587105be_aug1.png,apple
data\processed\apple\apple_580b587105be_aug2.png,apple
data\processed\apple\apple_580b587105be_aug3.png,apple
data\processed\apple\apple_e3c3432a7202.png,apple
data\processed\apple\apple_e3c3432a7202_aug1.png,apple
data\processed\apple\apple_e3c3432a7202_aug2.png,apple
data\processed\apple\apple_e3c3432a7202_aug3.png,apple
data\processed\apple\apple_a55d72e0e654.png,apple
data\processed\apple\apple_a55d72e0e654_aug1.png,apple
data\processed\apple\apple_a55d72e0e654_aug2.png,apple
data\processed\apple\apple_a55d72e0e654_aug3.png,apple
data\processed\apple\apple_cd6e289b3619.png,apple
data\processed\apple\apple_cd6e289b3619_aug1.png,apple
data\processed\apple\apple_cd6e289b3619_aug2.png,apple
data\processed\apple\apple_cd6e289b3619_aug3.png,apple
data\processed\apple\apple_0f09cf342b88.png,apple
data\processed\apple\apple_0f09cf342b88_aug1.png,apple
data\processed\apple\apple_0f09cf342b88_aug2.png,apple
data\processed\apple\apple_0f09cf342b88_aug3.png,apple
data\processed\apple\apple_759032a07a28.png,apple
data\processed\apple\apple_759032a07a28_aug1.png,apple
data\processed\apple\apple_759032a07a28_aug2.png,apple
data\processed\apple\apple_759032a07a28_aug3.png,apple
data\processed\apple\apple_d614f7b83eb7.png,apple
data\processed\apple\apple_d614f7b83eb7_aug1.png,apple
data\processed\apple\apple_d614f7b83eb7_aug2.png,apple
data\processed\apple\apple_d614f7b83eb7_aug3.png,apple
data\processed\apple\apple_abbef450dce5.png,apple
data\processed\apple\apple_abbef450dce5_aug1.png,apple
data\processed\apple\apple_abbef450dce5_aug2.png,apple
data\processed\apple\apple_abbef450dce5_aug3.png,apple
data\processed\apple\apple_4a7f80768cbe.png,apple
data\processed\apple\apple_4a7f80768cbe_aug1.png,apple
data\processed\apple\apple_4a7f80768cbe_aug2.png,apple
data\processed\apple\apple_4a7f80768cbe_aug3.png,apple
data\processed\apple\apple_d45d6fa9cee1.png,apple
data\processed\apple\apple_d45d6fa9cee1_aug1.png,apple
data\processed\apple\apple_d45d6fa9cee1_aug2.png,apple
data\processed\apple\apple_d45d6fa9cee1_aug3.png,apple
data\processed\apple\apple_5bd04b769590.png,apple
data\processed\apple\apple_5bd04b769590_aug1.png,apple
data\processed\apple\apple_5bd04b769590_aug2.png,apple
data\processed\apple\apple_5bd04b769590_aug3.png,apple
data\processed\apple\apple_92effd8f9705.png,apple
data\processed\apple\apple_92effd8f9705_aug1.png,apple
data\processed\apple\apple_92effd8f9705_aug2.png,apple
data\processed\apple\apple_92effd8f9705_aug3.png,apple
data\processed\apple\apple_1aa9f9f56f68.png,apple
data\processed\apple\apple_1aa9f9f56f68_aug1.png,apple
data\processed\apple\apple_1aa9f9f56f68_aug2.png,apple
data\processed\apple\apple_1aa9f9f56f68_aug3.png,apple
data\processed\apple\apple_2526a34d1522.png,apple
data\processed\apple\apple_2526a34d1522_aug1.png,apple
data\processed\apple\apple_2526a34d1522_aug2.png,apple
data\processed\apple\apple_2526a34d1522_aug3.png,apple
data\processed\apple\apple_751662c9293f.png,apple
data\processed\apple\apple_751662c9293f_aug1.png,apple
data\processed\apple\apple_751662c9293f_aug2.png,apple
data\processed\apple\apple_751662c9293f_aug3.png,apple
data\processed\apple\apple_f793825d2df8.png,apple
data\processed\apple\apple_f793825d2df8_aug1.png,apple
data\processed\apple\apple_f793825d2df8_aug2.png,apple
data\processed\apple\apple_f793825d2df8_aug3.png,apple
data\processed\apple\apple_0ea29d8cfbf6.png,apple
data\processed\apple\apple_0ea29d8cfbf6_aug1.png,apple
data\processed\apple\apple_0ea29d8cfbf6_aug2.png,apple
data\processed\apple\apple_0ea29d8cfbf6_aug3.png,apple
data\processed\apple\apple_95bdc9379694.png,apple
data\processed\apple\apple_95bdc9379694_aug1.png,apple
data\processed\apple\apple_95bdc9379694_aug2.png,apple
data\processed\apple\apple_95bdc9379694_aug3.png,apple
data\processed\apple\apple_b5f8dbe5483c.png,apple
data\processed\apple\apple_b5f8dbe5483c_aug1.png,apple
data\processed\apple\apple_b5f8dbe5483c_aug2.png,apple
data\processed\apple\apple_b5f8dbe5483c_aug3.png,apple
data\processed\apple\apple_76d0738ba049.png,apple
data\processed\apple\apple_76d0738ba049_aug1.png,apple
data\processed\apple\apple_76d0738ba049_aug2.png,apple
data\processed\apple\apple_76d0738ba049_aug3.png,apple
data\processed\apple\apple_23b4e5cb140a.png,apple
data\processed\apple\apple_23b4e5cb140a_aug1.png,apple
data\processed\apple\apple_23b4e5cb140a_aug2.png,apple
data\processed\apple\apple_23b4e5cb140a_aug3.png,apple
data\processed\apple\apple_26b6e6623880.png,apple
data\processed\apple\apple_26b6e6623880_aug1.png,apple
data\processed\apple\apple_26b6e6623880_aug2.png,apple
data\processed\apple\apple_26b6e6623880_aug3.png,apple
data\processed\apple\apple_4bf95b4dca33.png,apple
data\processed\apple\apple_4bf95b4dca33_aug1.png,apple
data\processed\apple\apple_4bf95b4dca33_aug2.png,apple
data\processed\apple\apple_4bf95b4dca33_aug3.png,apple
data\processed\apple\apple_c395e5dd01e1.png,apple
data\processed\apple\apple_c395e5dd01e1_aug1.png,apple
data\processed\apple\apple_c395e5dd01e1_aug2.png,apple
data\processed\apple\apple_c395e5dd01e1_aug3.png,apple
data\processed\apple\apple_3ff556067a7e.png,apple
data\processed\apple\apple_3ff556067a7e_aug1.png,apple
data\processed\apple\apple_3ff556067a7e_aug2.png,apple
data\processed\apple\apple_3ff556067a7e_aug3.png,apple
data\processed\apple\apple_ef7f4968a528.png,apple
data\processed\apple\apple_ef7f4968a528_aug1.png,apple
data\processed\apple\apple_ef7f4968a528_aug2.png,apple
data\processed\apple\apple_ef7f4968a528_aug3.png,apple
data\processed\apple\apple_b7b58cc16729.png,apple
data\processed\apple\apple_b7b58cc16729_aug1.png,apple
data\processed\apple\apple_b7b58cc16729_aug2.png,apple
data\processed\apple\apple_b7b58cc16729_aug3.png,apple
data\processed\apple\apple_a36224c0ddb7.png,apple
data\processed\apple\apple_a36224c0ddb7_aug1.png,apple
data\processed\apple\apple_a36224c0ddb7_aug2.png,apple
data\processed\apple\apple_a36224c0ddb7_aug3.png,apple
data\processed\apple\apple_1bd7f111b0e0.png,apple
data\processed\apple\apple_1bd7f111b0e0_aug1.png,apple
data\processed\apple\apple_1bd7f111b0e0_aug2.png,apple
data\processed\apple\apple_1bd7f111b0e0_aug3.png,apple
data\processed\apple\apple_072e4135d4eb.png,apple
data\processed\apple\apple_072e4135d4eb_aug1.png,apple
data\processed\apple\apple_072e4135d4eb_aug2.png,apple
data\processed\apple\apple_072e4135d4eb_aug3.png,apple
data\processed\apple\apple_1623f3d86592.png,apple
data\processed\apple\apple_1623f3d86592_aug1.png,apple
data\processed\apple\apple_1623f3d86592_aug2.png,apple
data\processed\apple\apple_1623f3d86592_aug3.png,apple
data\processed\apple\apple_8e30e4cac888.png,apple
data\processed\apple\apple_8e30e4cac888_aug1.png,apple
data\processed\apple\apple_8e30e4cac888_aug2.png,apple
data\processed\apple\apple_8e30e4cac888_aug3.png,apple
data\processed\apple\apple_6b4652a7d55c.png,apple
data\processed\apple\apple_6b4652a7d55c_aug1.png,apple
data\processed\apple\apple_6b4652a7d55c_aug2.png,apple
data\processed\apple\apple_6b4652a7d55c_aug3.png,apple
data\processed\apple\apple_442cffe67595.png,apple
data\processed\apple\apple_442cffe67595_aug1.png,apple
data\processed\apple\apple_442cffe67595_aug2.png,apple
data\processed\apple\apple_442cffe67595_aug3.png,apple
data\processed\apple\apple_6ced14c30866.png,apple
data\processed\apple\apple_6ced14c30866_aug1.png,apple
data\processed\apple\apple_6ced14c30866_aug2.png,apple
data\processed\apple\apple_6ced14c30866_aug3.png,apple
data\processed\apple\apple_6ddb54e04a44.png,apple
data\processed\apple\apple_6ddb54e04a44_aug1.png,apple
data\processed\apple\apple_6ddb54e04a44_aug2.png,apple
data\processed\apple\apple_6ddb54e04a44_aug3.png,apple
data\processed\apple\apple_353e29033b5c.png,apple
data\processed\apple\apple_353e29033b5c_aug1.png,apple
data\processed\apple\apple_353e29033b5c_aug2.png,apple
data\processed\apple\apple_353e29033b5c_aug3.png,apple
data\processed\apple\apple_9cbb11aedfe7.png,apple
data\processed\apple\apple_9cbb11aedfe7_aug1.png,apple
data\processed\apple\apple_9cbb11aedfe7_aug2.png,apple
data\processed\apple\apple_9cbb11aedfe7_aug3.png,apple
data\processed\apple\apple_c07fe39a3e58.png,apple
data\processed\apple\apple_c07fe39a3e58_aug1.png,apple
data\processed\apple\apple_c07fe39a3e58_aug2.png,apple
data\processed\apple\apple_c07fe39a3e58_aug3.png,apple
data\processed\apple\apple_3b0985095713.png,apple
data\processed\apple\apple_3b0985095713_aug1.png,apple
data\processed\apple\apple_3b0985095713_aug2.png,apple
data\processed\apple\apple_3b0985095713_aug3.png,apple
data\processed\apple\apple_bc915c905194.png,apple
data\processed\apple\apple_bc915c905194_aug1.png,apple
data\processed\apple\apple_bc915c905194_aug2.png,apple
data\processed\apple\apple_bc915c905194_aug3.png,apple
data\processed\apple\apple_e8e7a0d022e6.png,apple
data\processed\apple\apple_e8e7a0d022e6_aug1.png,apple
data\processed\apple\apple_e8e7a0d022e6_aug2.png,apple
data\processed\apple\apple_e8e7a0d022e6_aug3.png,apple
data\processed\apple\apple_b206347766a9.png,apple
data\processed\apple\apple_b206347766a9_aug1.png,apple
data\processed\apple\apple_b206347766a9_aug2.png,apple
data\processed\apple\apple_b206347766a9_aug3.png,apple
data\processed\apple\apple_acaef0e915f7.png,apple
data\processed\apple\apple_acaef0e915f7_aug1.png,apple
data\processed\apple\apple_acaef0e915f7_aug2.png,apple
data\processed\apple\apple_acaef0e915f7_aug3.png,apple
data\processed\apple\apple_af43036f9382.png,apple
data\processed\apple\apple_af43036f9382_aug1.png,apple
data\processed\apple\apple_af43036f9382_aug2.png,apple
data\processed\apple\apple_af43036f9382_aug3.png,apple
data\processed\apple\apple_58200a97f674.png,apple
data\processed\apple\apple_58200a97f674_aug1.png,apple
data\processed\apple\apple_58200a97f674_aug2.png,apple
data\processed\apple\apple_58200a97f674_aug3.png,apple
data\processed\apple\apple_0e9b0dee01dc.png,apple
data\processed\apple\apple_0e9b0dee01dc_aug1.png,apple
data\processed\apple\apple_0e9b0dee01dc_aug2.png,apple
data\processed\apple\apple_0e9b0dee01dc_aug3.png,apple
data\processed\apple\apple_f7a57ee61247.png,apple
data\processed\apple\apple_f7a57ee61247_aug1.png,apple
data\processed\apple\apple_f7a57ee61247_aug2.png,apple
